user_id,experience_id,experience_name,category,quality_score,popularity_score,novelty_score,difficulty,avg_session_minutes,preferred_category,secondary_category,novelty_preference,social_preference,preferred_session_minutes,primary_category_match,secondary_category_match,session_length_gap,novelty_alignment,meaningful_engagement,personalized_score,rank
22,1084,Experience 1084,Social,0.6722561348379004,0.2863456816441453,0.5362524927433157,0.7470758006298863,26,Social,Adventure,0.8334832108831476,0.5232595333524971,37,1.0,0.0,0.1833333333333333,0.7027692818601681,0,0.7860914913276307,5
23,1063,Experience 1063,Strategy,0.7810917854701819,0.2349952712342425,0.5114173417348135,0.235256388415645,21,Strategy,Puzzle,0.6527172866915267,0.571289386613503,10,1.0,0.0,0.1833333333333333,0.8587000550432867,1,0.763110554528123,1
23,1034,Experience 1034,Strategy,0.5016628944231066,0.7184788322001798,0.7569144817322334,0.2251776661055454,11,Strategy,Puzzle,0.6527172866915267,0.571289386613503,10,1.0,0.0,0.0166666666666666,0.8958028049592933,0,0.7612862534425563,2
23,1045,Experience 1045,Strategy,0.6865679540637682,0.4124899761623172,0.8858497306039471,0.3446408865116177,23,Strategy,Puzzle,0.6527172866915267,0.571289386613503,10,1.0,0.0,0.2166666666666666,0.7668675560875796,1,0.7509866361217081,3
23,1047,Experience 1047,Strategy,0.22550606962591,0.2148767550411004,0.6209051459122696,0.296299630453485,14,Strategy,Puzzle,0.6527172866915267,0.571289386613503,10,1.0,0.0,0.0666666666666666,0.9681878592207428,1,0.6751513838112189,4
23,1053,Experience 1053,Puzzle,0.7426572934279929,0.7514869168546299,0.2904976508730454,0.8341208920021081,34,Strategy,Puzzle,0.6527172866915267,0.571289386613503,10,0.0,1.0,0.4,0.6377803641815187,1,0.5547835292219903,5
24,1102,Experience 1102,Sports,0.9402838286695968,0.4125021221616953,0.1907643304361418,0.200562471321554,40,Sports,Action,0.0187566342477123,0.1059545101436577,34,1.0,0.0,0.1,0.8279923038115706,0,0.8168156805299036,1
24,1104,Experience 1104,Sports,0.7763284069557427,0.7928984171430337,0.1707069630824686,0.4638281104628762,33,Sports,Action,0.0187566342477123,0.1059545101436577,34,1.0,0.0,0.0166666666666666,0.8480496711652438,1,0.8134863272607155,2
24,1027,Experience 1027,Sports,0.8258355726034926,0.7779980359761599,0.5071112833110228,0.4772006332829246,49,Sports,Action,0.0187566342477123,0.1059545101436577,34,1.0,0.0,0.25,0.5116453509366896,0,0.7769131699987052,3
24,1100,Experience 1100,Sports,0.8539423752816214,0.5771516782683807,0.6603015579098336,0.097787997445443,39,Sports,Action,0.0187566342477123,0.1059545101436577,34,1.0,0.0,0.0833333333333333,0.3584550763378787,0,0.7703126552615978,4
24,1092,Experience 1092,Sports,0.8280410369904486,0.5343815491606264,0.7426691928850321,0.6904019545155015,39,Sports,Action,0.0187566342477123,0.1059545101436577,34,1.0,0.0,0.0833333333333333,0.2760874413626802,0,0.7500343333910661,5
25,1069,Experience 1069,Puzzle,0.8068156107352968,0.6551858372056814,0.8842124935251735,0.2530347499296835,35,Puzzle,Sports,0.5577891462377893,0.7005164655412413,33,1.0,0.0,0.0333333333333333,0.6735766527126158,1,0.8320839172435648,1
25,1108,Experience 1108,Puzzle,0.8425576923542274,0.4822507608830354,0.666849920378606,0.8027206052883656,21,Puzzle,Sports,0.5577891462377893,0.7005164655412413,33,1.0,0.0,0.2,0.8909392258591833,1,0.8316548310417539,2
25,1053,Experience 1053,Puzzle,0.7426572934279929,0.7514869168546299,0.2904976508730454,0.8341208920021081,34,Puzzle,Sports,0.5577891462377893,0.7005164655412413,33,1.0,0.0,0.0166666666666666,0.7327085046352562,1,0.8166653743660726,3
25,1004,Experience 1004,Puzzle,0.809305382335664,0.5027055170834634,0.7716046143560276,0.3920600224154432,16,Puzzle,Sports,0.5577891462377893,0.7005164655412413,33,1.0,0.0,0.2833333333333333,0.7861845318817617,1,0.8162890433199631,4
25,1054,Experience 1054,Puzzle,0.6795756146978778,0.2537314254122666,0.2509959349159629,0.6813294726896911,34,Puzzle,Sports,0.5577891462377893,0.7005164655412413,33,1.0,0.0,0.0166666666666666,0.6932067886781736,1,0.7772857537972697,5
26,1020,Experience 1020,Simulation,0.8220634578382588,0.5054615596538111,0.3982077558970217,0.6135164847298321,13,Simulation,Sports,0.3086477955452562,0.6503959108762601,14,1.0,0.0,0.0166666666666666,0.9104400396482346,1,0.813648841764591,1
26,1114,Experience 1114,Simulation,0.9094073794904848,0.2867325336723821,0.0751050358773748,0.4020477981570693,23,Simulation,Sports,0.3086477955452562,0.6503959108762601,14,1.0,0.0,0.15,0.7664572403321186,1,0.7867480633065895,2
26,1015,Experience 1015,Sports,0.9316862802198296,0.7502302540767141,0.1563447605350174,0.9300033473547172,10,Simulation,Sports,0.3086477955452562,0.6503959108762601,14,0.0,1.0,0.0666666666666666,0.8476969649897612,1,0.6830275039040231,3
26,1036,Experience 1036,Sports,0.9655169972756756,0.2298411882545339,0.2550485289661252,0.8478368672236546,17,Simulation,Sports,0.3086477955452562,0.6503959108762601,14,0.0,1.0,0.05,0.946400733420869,0,0.6779055227561693,4
26,1102,Experience 1102,Sports,0.9402838286695968,0.4125021221616953,0.1907643304361418,0.200562471321554,40,Simulation,Sports,0.3086477955452562,0.6503959108762601,14,0.0,1.0,0.4333333333333333,0.8821165348908856,0,0.6467125168286908,5
27,1059,Experience 1059,Social,0.7489549716721217,0.4911530499138364,0.6826986067555766,0.9132851837019758,49,Social,Simulation,0.6548533759498939,0.3083482558431205,55,1.0,0.0,0.1,0.9721547691943172,0,0.8424116802594447,1
27,1107,Experience 1107,Social,0.7428970964662264,0.8045676070342606,0.8160785123357384,0.9076048913904824,23,Social,Simulation,0.6548533759498939,0.3083482558431205,55,1.0,0.0,0.5333333333333333,0.8387748636141555,0,0.8160193835979448,2
27,1074,Experience 1074,Social,0.7411737446379107,0.1336446501121093,0.5667526591354218,0.2130749343990023,32,Social,Simulation,0.6548533759498939,0.3083482558431205,55,1.0,0.0,0.3833333333333333,0.911899283185528,1,0.8016434608151941,3
27,1058,Experience 1058,Social,0.5666390936836835,0.5294440043668863,0.4156619036213059,0.2647117106195373,52,Social,Simulation,0.6548533759498939,0.3083482558431205,55,1.0,0.0,0.05,0.760808527671412,0,0.7963639070451998,4
27,1039,Experience 1039,Social,0.8194814495513689,0.2752805682140255,0.2419454802582048,0.889899007072331,47,Social,Simulation,0.6548533759498939,0.3083482558431205,55,1.0,0.0,0.1333333333333333,0.5870921043083109,0,0.790410667375705,5
28,1078,Experience 1078,Simulation,0.9139745006021852,0.4875947260651535,0.1081242288365573,0.0386443098268846,51,Simulation,Creative,0.668913366532042,0.3490299385904939,41,1.0,0.0,0.1666666666666666,0.4392108623045153,1,0.7448578310650675,1
28,1020,Experience 1020,Simulation,0.8220634578382588,0.5054615596538111,0.3982077558970217,0.6135164847298321,13,Simulation,Creative,0.668913366532042,0.3490299385904939,41,1.0,0.0,0.4666666666666667,0.7292943893649797,0,0.7408239940741531,2
28,1056,Experience 1056,Simulation,0.5850817489192739,0.1274880872408227,0.8708251250831834,0.1754622465790878,53,Simulation,Creative,0.668913366532042,0.3490299385904939,41,1.0,0.0,0.2,0.7980882414488586,1,0.7268326046636041,3
28,1016,Experience 1016,Simulation,0.6327408434291123,0.2893552650923534,0.337198205686132,0.4979318527888876,53,Simulation,Creative,0.668913366532042,0.3490299385904939,41,1.0,0.0,0.2,0.6682848391540901,0,0.7084283305169017,4
28,1114,Experience 1114,Simulation,0.9094073794904848,0.2867325336723821,0.0751050358773748,0.4020477981570693,23,Simulation,Creative,0.668913366532042,0.3490299385904939,41,1.0,0.0,0.3,0.4061916693453328,1,0.7072350302357908,5
29,1026,Experience 1026,Puzzle,0.7847705334160814,0.4236675665053301,0.2918167090217533,0.0158055554401338,14,Puzzle,Adventure,0.4362192522617057,0.3473890606633519,16,1.0,0.0,0.0333333333333333,0.8555974567600475,0,0.7839255908986222,1
29,1072,Experience 1072,Puzzle,0.7449779069249327,0.3414623639761886,0.973475515285742,0.3783180142237856,25,Puzzle,Adventure,0.4362192522617057,0.3473890606633519,16,1.0,0.0,0.15,0.4627437369759637,1,0.7301602988872128,2
29,1054,Experience 1054,Puzzle,0.6795756146978778,0.2537314254122666,0.2509959349159629,0.6813294726896911,34,Puzzle,Adventure,0.4362192522617057,0.3473890606633519,16,1.0,0.0,0.3,0.8147766826542572,0,0.7246919019440986,3
29,1064,Experience 1064,Puzzle,0.6204758892789963,0.4435351922580418,0.6632419642315316,0.276207363456566,49,Puzzle,Adventure,0.4362192522617057,0.3473890606633519,16,1.0,0.0,0.55,0.7729772880301742,1,0.7160664872891007,4
29,1096,Experience 1096,Adventure,0.7903170826018652,0.4751627362769494,0.5362341337297925,0.9233469677258124,13,Puzzle,Adventure,0.4362192522617057,0.3473890606633519,16,0.0,1.0,0.05,0.8999851185319133,0,0.5848062990717698,5
30,1110,Experience 1110,Creative,0.8487034770737338,0.6513439158584452,0.7080979103356375,0.2741343936886083,18,Creative,Adventure,0.8329890302552374,0.0457918287333101,24,1.0,0.0,0.1,0.8751088800804001,1,0.8031451132532429,1
30,1043,Experience 1043,Creative,0.8838983032607785,0.7641225701636372,0.5942808569171103,0.6062993981927156,47,Creative,Adventure,0.8329890302552374,0.0457918287333101,24,1.0,0.0,0.3833333333333333,0.7612918266618729,1,0.7802867598437395,2
30,1076,Experience 1076,Creative,0.7805257487778566,0.3562342599893083,0.7812983230640933,0.571167362055741,8,Creative,Adventure,0.8329890302552374,0.0457918287333101,24,1.0,0.0,0.2666666666666666,0.948309292808856,0,0.7716388520341337,3
30,1067,Experience 1067,Creative,0.788764048918011,0.4580972487220676,0.5921026845821029,0.4299570499000478,43,Creative,Adventure,0.8329890302552374,0.0457918287333101,24,1.0,0.0,0.3166666666666666,0.7591136543268655,0,0.7516506680927373,4
30,1087,Experience 1087,Creative,0.7417160017369715,0.3980069401610766,0.5803538931422866,0.1954958273965873,33,Creative,Adventure,0.8329890302552374,0.0457918287333101,24,1.0,0.0,0.15,0.7473648628870492,0,0.7509486080038399,5
31,1069,Experience 1069,Puzzle,0.8068156107352968,0.6551858372056814,0.8842124935251735,0.2530347499296835,35,Puzzle,Sports,0.7238924559791154,0.7005937665347985,47,1.0,0.0,0.2,0.8396799624539419,1,0.8411418883319816,1
31,1113,Experience 1113,Puzzle,0.3143534057607174,0.7407415888945685,0.7096912838106965,0.9437983681037112,40,Puzzle,Sports,0.7238924559791154,0.7005937665347985,47,1.0,0.0,0.1166666666666666,0.985798827831581,1,0.7814717165215338,2
31,1003,Experience 1003,Puzzle,0.7658593377467232,0.3759100169419204,0.0773164253661275,0.4674845394285718,49,Puzzle,Sports,0.7238924559791154,0.7005937665347985,47,1.0,0.0,0.0333333333333333,0.353423969387012,0,0.7581748609782002,3
31,1026,Experience 1026,Puzzle,0.7847705334160814,0.4236675665053301,0.2918167090217533,0.0158055554401338,14,Puzzle,Sports,0.7238924559791154,0.7005937665347985,47,1.0,0.0,0.55,0.5679242530426378,1,0.7568948291398084,4
31,1054,Experience 1054,Puzzle,0.6795756146978778,0.2537314254122666,0.2509959349159629,0.6813294726896911,34,Puzzle,Sports,0.7238924559791154,0.7005937665347985,47,1.0,0.0,0.2166666666666666,0.5271034789368475,0,0.7441966835280956,5
32,1032,Experience 1032,Action,0.9183909657409184,0.1782087510115781,0.2798409650960937,0.836613041032693,59,Action,Sports,0.4860444790710185,0.5892837462693579,55,1.0,0.0,0.0666666666666666,0.7937964860250751,1,0.8371024275780058,1
32,1116,Experience 1116,Action,0.6678760843020042,0.5482724230839826,0.6479003468582198,0.8466710505082435,57,Action,Sports,0.4860444790710185,0.5892837462693579,55,1.0,0.0,0.0333333333333333,0.8381441322127987,0,0.8313187225189453,2
32,1119,Experience 1119,Action,0.8086136050725224,0.7572883677081093,0.5086964614589882,0.1619415702496311,9,Action,Sports,0.4860444790710185,0.5892837462693579,55,1.0,0.0,0.7666666666666667,0.9773480176120304,1,0.8266821941133532,3
32,1103,Experience 1103,Action,0.6677544964493587,0.4461723957193605,0.794276194278496,0.1853752728024856,59,Action,Sports,0.4860444790710185,0.5892837462693579,55,1.0,0.0,0.0666666666666666,0.6917682847925225,1,0.8176200038861644,4
32,1035,Experience 1035,Action,0.684933354468736,0.2628151072276272,0.2926692360835166,0.7930049789596304,54,Action,Sports,0.4860444790710185,0.5892837462693579,55,1.0,0.0,0.0166666666666666,0.806624757012498,0,0.810686909947739,5
33,1094,Experience 1094,Strategy,0.777065958629862,0.5840090382012306,0.3016147592800985,0.4118434403009737,40,Strategy,Social,0.3972366419629186,0.8554234704714564,11,1.0,0.0,0.4833333333333333,0.90437811731718,0,0.7914848351894969,1
33,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Strategy,Social,0.3972366419629186,0.8554234704714564,11,0.0,1.0,0.05,0.8095688772573084,1,0.7436457198134659,2
33,1080,Experience 1080,Strategy,0.4960287753620589,0.3772823688301061,0.669450532879556,0.5189146424870842,16,Strategy,Social,0.3972366419629186,0.8554234704714564,11,1.0,0.0,0.0833333333333333,0.7277861090833626,0,0.7429220831493307,3
33,1061,Experience 1061,Social,0.9515114053456256,0.4883887845440612,0.3838014404080356,0.6777086144544695,56,Strategy,Social,0.3972366419629186,0.8554234704714564,11,0.0,1.0,0.75,0.9865647984451168,0,0.7132953051194161,4
33,1107,Experience 1107,Social,0.7428970964662264,0.8045676070342606,0.8160785123357384,0.9076048913904824,23,Strategy,Social,0.3972366419629186,0.8554234704714564,11,0.0,1.0,0.2,0.5811581296271803,1,0.6839746263176676,5
34,1020,Experience 1020,Simulation,0.8220634578382588,0.5054615596538111,0.3982077558970217,0.6135164847298321,13,Simulation,Creative,0.2277525659552355,0.6641129512864578,10,1.0,0.0,0.05,0.8295448100582139,1,0.7895804546461422,1
34,1010,Experience 1010,Simulation,0.8201589080775701,0.1741976609077686,0.1927429310808082,0.4388217018019487,21,Simulation,Creative,0.2277525659552355,0.6641129512864578,10,1.0,0.0,0.1833333333333333,0.9649903651255728,1,0.775647261236629,2
34,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Simulation,Creative,0.2277525659552355,0.6641129512864578,10,1.0,0.0,0.5333333333333333,0.6873120509562121,0,0.719770786435368,3
34,1052,Experience 1052,Creative,0.6879474895864814,0.8150878066775633,0.5427584275418881,0.4028796085076296,43,Simulation,Creative,0.2277525659552355,0.6641129512864578,10,0.0,1.0,0.55,0.6849941384133476,1,0.5430188081744325,4
34,1087,Experience 1087,Creative,0.7417160017369715,0.3980069401610766,0.5803538931422866,0.1954958273965873,33,Simulation,Creative,0.2277525659552355,0.6641129512864578,10,0.0,1.0,0.3833333333333333,0.647398672812949,1,0.537580813987079,5
35,1023,Experience 1023,Strategy,0.934275144868182,0.4241492862896971,0.2179097364670654,0.7914514878076223,48,Strategy,Social,0.4318282758092654,0.8708205408799516,33,1.0,0.0,0.25,0.7860814606578,1,0.815305885698198,1
35,1063,Experience 1063,Strategy,0.7810917854701819,0.2349952712342425,0.5114173417348135,0.235256388415645,21,Strategy,Social,0.4318282758092654,0.8708205408799516,33,1.0,0.0,0.2,0.920410934074452,0,0.8077447941109243,2
35,1034,Experience 1034,Strategy,0.5016628944231066,0.7184788322001798,0.7569144817322334,0.2251776661055454,11,Strategy,Social,0.4318282758092654,0.8708205408799516,33,1.0,0.0,0.3666666666666666,0.674913794077032,0,0.7475396887872982,3
35,1080,Experience 1080,Strategy,0.4960287753620589,0.3772823688301061,0.669450532879556,0.5189146424870842,16,Strategy,Social,0.4318282758092654,0.8708205408799516,33,1.0,0.0,0.2833333333333333,0.7623777429297094,0,0.7406485827451821,4
35,1074,Experience 1074,Social,0.7411737446379107,0.1336446501121093,0.5667526591354218,0.2130749343990023,32,Strategy,Social,0.4318282758092654,0.8708205408799516,33,0.0,1.0,0.0166666666666666,0.8650756166738436,1,0.7088596237008352,5
36,1087,Experience 1087,Creative,0.7417160017369715,0.3980069401610766,0.5803538931422866,0.1954958273965873,33,Creative,Simulation,0.6385528282367291,0.61500548577104,33,1.0,0.0,0.0,0.9418010649055576,0,0.8053650984341164,1
36,1021,Experience 1021,Creative,0.6317033375365485,0.227795161908673,0.5969784094803497,0.8897794665398687,40,Creative,Simulation,0.6385528282367291,0.61500548577104,33,1.0,0.0,0.1166666666666666,0.9584255812436208,0,0.7677037862505094,2
36,1062,Experience 1062,Creative,0.7566608128373626,0.2501254620138091,0.431135077105207,0.8144738760309339,50,Creative,Simulation,0.6385528282367291,0.61500548577104,33,1.0,0.0,0.2833333333333333,0.792582248868478,0,0.7554853433189137,3
36,1115,Experience 1115,Simulation,0.626658707429628,0.7075065986188209,0.5404405149990236,0.2246894745458737,42,Creative,Simulation,0.6385528282367291,0.61500548577104,33,0.0,1.0,0.15,0.9018876867622944,1,0.5902860586240892,4
36,1028,Experience 1028,Simulation,0.7474374024719366,0.7598079156453001,0.9057260947827066,0.4943145335346177,16,Creative,Simulation,0.6385528282367291,0.61500548577104,33,0.0,1.0,0.2833333333333333,0.7328267334540225,0,0.5873855434675718,5
37,1025,Experience 1025,Social,0.838744739121835,0.7279884901895025,0.5876677647056102,0.0811540004238993,14,Social,Creative,0.4074692588140211,0.1427090022392872,22,1.0,0.0,0.1333333333333333,0.8198014941084109,0,0.8486670432600933,1
37,1014,Experience 1014,Social,0.7084360738896248,0.6919622480914536,0.5066406143622445,0.7631554898199004,35,Social,Creative,0.4074692588140211,0.1427090022392872,22,1.0,0.0,0.2166666666666666,0.9008286444517766,0,0.8285996969245781,2
37,1107,Experience 1107,Social,0.7428970964662264,0.8045676070342606,0.8160785123357384,0.9076048913904824,23,Social,Creative,0.4074692588140211,0.1427090022392872,22,1.0,0.0,0.0166666666666666,0.5913907464782827,0,0.8240053965059109,3
37,1097,Experience 1097,Social,0.6621084266035628,0.3766200397542547,0.5070806368539267,0.2458755870050586,23,Social,Creative,0.4074692588140211,0.1427090022392872,22,1.0,0.0,0.0166666666666666,0.9003886219600944,1,0.8219375772383136,4
37,1084,Experience 1084,Social,0.6722561348379004,0.2863456816441453,0.5362524927433157,0.7470758006298863,26,Social,Creative,0.4074692588140211,0.1427090022392872,22,1.0,0.0,0.0666666666666666,0.8712167660707054,1,0.8107855313880802,5
38,1116,Experience 1116,Action,0.6678760843020042,0.5482724230839826,0.6479003468582198,0.8466710505082435,57,Action,Strategy,0.6277124364182798,0.8343067224928379,51,1.0,0.0,0.1,0.97981208956006,1,0.826437568161694,1
38,1119,Experience 1119,Action,0.8086136050725224,0.7572883677081093,0.5086964614589882,0.1619415702496311,9,Action,Strategy,0.6277124364182798,0.8343067224928379,51,1.0,0.0,0.7,0.8809840250407084,1,0.8047512934340229,2
38,1035,Experience 1035,Action,0.684933354468736,0.2628151072276272,0.2926692360835166,0.7930049789596304,54,Action,Strategy,0.6277124364182798,0.8343067224928379,51,1.0,0.0,0.05,0.6649567996652368,1,0.7745761595306073,3
